FID,WSA_AGIDF,SUM_GU_POP,COUNT_POLY,STATE_ABBR,STATE_FIPS,STATE_NM,SUM_SQKM,HUC2,HUC2_NM,WSA_NAME,OID_1,WSA_AGIDF1,TOT_WD_MGD,WD_YEAR,IN_SWUDS,x_centroid,y_centroid
142,430516073353600,605.000000000000000,1,NY,36,New York,1.361016106320000,02,Mid Atlantic Region,SA1258,0, ,0.000000000000000,0.0000000, ,1797930.0000000,2445840.0000000
143,90205000015,501.000000000000000,1,AK,02,Alaska,21.950291827000001,19,Alaska Region,Aniak CDP Water Filling Station,262,90205000015,0.001000000000000,2010.0000000,Y,-3544660.0000000,5442460.0000000
144,90205000017,23.000000000000000,1,AK,02,Alaska,72.069229477400000,19,Alaska Region,Red Devil CDP Water Filling Station,263,90205000017,0.000000000000000,2010.0000000,Y,-3428970.0000000,5376610.0000000
145,90209000062,2422.000000000000000,1,AK,02,Alaska,166.551205237999994,19,Alaska Region,Ester CDP Water Filling Station,264,90209000062,0.003700000000000,2010.0000000,Y,-2815970.0000000,5316980.0000000
146,90209000063,299.000000000000000,1,AK,02,Alaska,598.675309545000005,19,Alaska Region,Harding-Birch Lakes CDP Water Filling Station,265,90209000063,0.001600000000000,2010.0000000,Y,-2765790.0000000,5234410.0000000
147,90210000008,309.000000000000000,1,AK,02,Alaska,200.399021774000005,19,Alaska Region,Mosquito Lake CDP Water Filling Station,266,90210000008,0.000800000000000,2010.0000000,Y,-2431470.0000000,4520960.0000000
148,90210000009,212.000000000000000,1,AK,02,Alaska,29.119950925099999,19,Alaska Region,Mud Bay CDP Water Filling Station,267,90210000009,0.000000000000000,2010.0000000,Y,-2398830.0000000,4471540.0000000
149,90212200085,176.000000000000000,1,AK,02,Alaska,34.568462266300003,19,Alaska Region,Clam Gulch CDP Water Filling Station,268,90212200085,0.000600000000000,2010.0000000,Y,-3223360.0000000,5040800.0000000
150,90212200086,1364.000000000000000,1,AK,02,Alaska,189.647537292999999,19,Alaska Region,Cohoe CDP Water Filling Station,269,90212200086,0.005000000000000,2010.0000000,Y,-3214060.0000000,5042620.0000000
151,90212200087,289.000000000000000,1,AK,02,Alaska,180.905600031000006,19,Alaska Region,Cooper Landing CDP Water Filling Station,270,90212200087,0.001100000000000,2010.0000000,Y,-3126860.0000000,5013720.0000000
152,90212200088,685.000000000000000,1,AK,02,Alaska,325.945200270999976,19,Alaska Region,Fox River CDP Water Filling Station,271,90212200088,0.000000000000000,2010.0000000,Y,-3220730.0000000,5000360.0000000
153,90212200089,1932.000000000000000,1,AK,02,Alaska,132.552286296999995,19,Alaska Region,Fritz Creek CDP Water Filling Station,272,90212200089,0.006000000000000,2010.0000000,Y,-3242470.0000000,4999560.0000000
154,90212200091,980.000000000000000,1,AK,02,Alaska,21.237510812099998,19,Alaska Region,Salamatof CDP Water Distribution Area,273,90212200091,0.000000000000000,2010.0000000,Y,-3195890.0000000,5072620.0000000
155,90216400005,159.000000000000000,1,AK,02,Alaska,58.811121278700000,19,Alaska Region,Port Alsworth CDP Water Filling Station,274,90216400005,0.000500000000000,2010.0000000,Y,-3373740.0000000,5139620.0000000
156,90217000114,8364.000000000000000,1,AK,02,Alaska,36.222017320399999,19,Alaska Region,Lakes CDP Water Service,276,90217000114,0.000000000000000,2010.0000000,Y,-3040610.0000000,5089340.0000000
157,90218000024,24.000000000000000,1,AK,02,Alaska,88.308155994299995,19,Alaska Region,Port Clarence CDP Water Service,277,90218000024,0.000000000000000,2010.0000000,Y,-3645670.0000000,5973950.0000000
158,90218800012,309.000000000000000,1,AK,02,Alaska,178.331472641000005,19,Alaska Region,Red Dog Mine CDP Water Filling Station,279,90218800012,0.000000000000000,2010.0000000,Y,-3309730.0000000,6027580.0000000
159,90224000030,94.000000000000000,1,AK,02,Alaska,363.248923788000013,19,Alaska Region,Dry Creek CDP Water Filling Station,280,90224000030,0.001000000000000,2010.0000000,Y,-2702530.0000000,5116450.0000000
160,90224000031,13.000000000000000,1,AK,02,Alaska,194.358115077999997,19,Alaska Region,Healy Lake CDP Water Filling Station,281,90224000031,0.000300000000000,2010.0000000,Y,-2684590.0000000,5149370.0000000
161,90224000032,71.000000000000000,1,AK,02,Alaska,52.751865872200000,19,Alaska Region,Northway CDP Water Filling Station,282,90224000032,0.000900000000000,2010.0000000,Y,-2590700.0000000,4980530.0000000
162,90224000033,54.000000000000000,1,AK,02,Alaska,21.275487211300000,19,Alaska Region,Northway Junction CDP Water Filling Station,283,90224000033,0.000300000000000,2010.0000000,Y,-2584080.0000000,4984990.0000000
163,90226100040,93.000000000000000,1,AK,02,Alaska,955.174429637000003,19,Alaska Region,Chistochina CDP Water Filling Station,284,90226100040,0.000000000000000,2010.0000000,Y,-2757490.0000000,5035360.0000000
164,90229000052,37.000000000000000,1,AK,02,Alaska,94.044613944100007,19,Alaska Region,Alatna CDP Water Filling Station,285,90229000052,0.000300000000000,2010.0000000,Y,-2954620.0000000,5592310.0000000
165,90229000053,33.000000000000000,1,AK,02,Alaska,21.444685398299999,19,Alaska Region,Birch Creek CDP Water Filling Station,286,90229000053,0.000300000000000,2010.0000000,Y,-2642440.0000000,5364270.0000000
166,905045000000499,145.000000000000000,1,AR,05,Arkansas,2.617036604620000,11,Arkansas-White-Red Region,ENOLA-MOUNT VERNON WATER ASSOC,0, ,0.000000000000000,0.0000000, ,349728.0000000,1358950.0000000
167,936000000355,18871.000000000000000,1,NY,36,New York,10.687955907499999,02,Mid Atlantic Region,NASS0027,0, ,0.000000000000000,0.0000000, ,1867720.0000000,2183620.0000000
168,942079100666001,0.000000000000000,1,PA,42,Pennsylvania,0.127562224110000,02,Mid Atlantic Region, ,0, ,0.000000000000000,0.0000000, ,1650890.0000000,2212290.0000000
169,94900700012,24.000000000000000,1,UT,49,Utah,2.386681137290000,14,Upper Colorado Region,SCOFIELD TOWN,354,94900700012,0.080793000000000,2017.0000000,Y,-1282620.0000000,1957930.0000000
170,94900700013,4.000000000000000,1,UT,49,Utah,0.529494913850000,14,Upper Colorado Region,"CLEAR CREEK UTILITIES, INC.",0, ,0.000000000000000,0.0000000, ,-1283360.0000000,1949550.0000000
171,95502100020,2678.000000000000000,1,WI,55,Wisconsin,21.201953199500000,07,Upper Mississippi Region, ,377,95502100020,0.745236000000000,2010.0000000,Y,499620.0000000,2310050.0000000
172,95502500066,25260.000000000000000,1,WI,55,Wisconsin,91.065925994599993,07,Upper Mississippi Region,FITCHBURG WATERWORKS (AGGREGATE),378,95502500066,1.977411000000000,2010.0000000,Y,532766.0000000,2239650.0000000
173,AK2110342,31275.000000000000000,1,AK,02,Alaska,7019.491719720000219,19,Alaska Region,JUNEAU,581,AK2110342,3.060000000000000,2010.0000000,Y,-2358560.0000000,4375130.0000000
174,AK2110562,95.000000000000000,1,AK,02,Alaska,4.898963074770000,19,Alaska Region,CHILKAT INDIAN VILLAGE,583,AK2110562,0.000000000000000,2010.0000000,Y,-2419010.0000000,4508250.0000000
175,AK2110601,920.000000000000000,1,AK,02,Alaska,24.378037720599998,19,Alaska Region,SKAGWAY,584,AK2110601,0.000000000000000,2010.0000000,Y,-2382680.0000000,4498570.0000000
176,AK2110619,1713.000000000000000,1,AK,02,Alaska,32.734387779300000,19,Alaska Region,HAINES,585,AK2110619,0.050000000000000,2010.0000000,Y,-2401140.0000000,4482690.0000000
177,AK2120127,411.000000000000000,1,AK,02,Alaska,2.485424746560000,19,Alaska Region,SAXMAN,589,AK2120127,0.000000000000000,2010.0000000,Y,-2325790.0000000,4011490.0000000
178,AK2120143,2369.000000000000000,1,AK,02,Alaska,6736.462780419999945,19,Alaska Region,WRANGELL,590,AK2120143,0.199800000000000,2010.0000000,Y,-2314670.0000000,4119480.0000000
179,AK2120169,755.000000000000000,1,AK,02,Alaska,1.788844689760000,19,Alaska Region,KLAWOCK,591,AK2120169,0.034400000000000,2010.0000000,Y,-2409240.0000000,4071430.0000000
180,AK2120193,1201.000000000000000,1,AK,02,Alaska,18.157867897799999,19,Alaska Region,CRAIG PUBLIC WORKS,0, ,0.000000000000000,0.0000000, ,-2413550.0000000,4065850.0000000
181,AK2120216,471.000000000000000,1,AK,02,Alaska,62.918493252700003,19,Alaska Region,"THORNE BAY, CITY OF",592,AK2120216,0.053400000000000,2010.0000000,Y,-2371310.0000000,4067900.0000000
182,AK2120224,376.000000000000000,1,AK,02,Alaska,0.000412481020000,19,Alaska Region,HYDABURG,593,AK2120224,0.027700000000000,2010.0000000,Y,-2406870.0000000,4031250.0000000
183,AK2120232,8050.000000000000000,1,AK,02,Alaska,11.965591285800000,19,Alaska Region,KETCHIKAN PUBLIC UTILITIES,594,AK2120232,0.000000000000000,2010.0000000,Y,-2329560.0000000,4016920.0000000
184,AK2120436,176.000000000000000,1,AK,02,Alaska,22.798576862600001,19,Alaska Region,COFFMAN COVE,595,AK2120436,0.018400000000000,2010.0000000,Y,-2375890.0000000,4108640.0000000
185,AK2120606,49.000000000000000,1,AK,02,Alaska,14.624756747099999,19,Alaska Region,KASAAN,596,AK2120606,0.004600000000000,2010.0000000,Y,-2368010.0000000,4054760.0000000
186,AK2121123,48.000000000000000,1,AK,02,Alaska,9.171418462089999,19,Alaska Region,PORT PROTECTION,597,AK2121123,0.000000000000000,2010.0000000,Y,-2409210.0000000,4159630.0000000
187,AK2130017,459.000000000000000,1,AK,02,Alaska,66.487881799199997,19,Alaska Region,ANGOON PUBLIC WATER,0, ,0.000000000000000,0.0000000, ,-2417900.0000000,4290160.0000000
188,AK2130067,760.000000000000000,1,AK,02,Alaska,14.458784836200000,19,Alaska Region,HOONAH PWS,0, ,0.000000000000000,0.0000000, ,-2445660.0000000,4376130.0000000
189,AK2130075,8881.000000000000000,1,AK,02,Alaska,7510.923030210000434,19,Alaska Region,SITKA,599,AK2130075,1.220000000000000,2010.0000000,Y,-2474530.0000000,4282380.0000000
190,AK2130083,557.000000000000000,1,AK,02,Alaska,21.799624683099999,19,Alaska Region,KAKE MUNICIPAL WATER,600,AK2130083,0.062800000000000,2010.0000000,Y,-2402790.0000000,4229480.0000000
191,AK2130122,88.000000000000000,1,AK,02,Alaska,1.431023016080000,19,Alaska Region,PELICAN UTILITIES,0, ,0.000000000000000,0.0000000, ,-2498130.0000000,4382530.0000000
192,AK2130148,0.000000000000000,1,AK,02,Alaska,115.072504516999999,19,Alaska Region,PETERSBURG,601,AK2130148,0.252399000000000,2010.0000000,Y,-2348470.0000000,4182780.0000000
193,AK2130156,52.000000000000000,1,AK,02,Alaska,8.705195709680000,19,Alaska Region,PORT ALEXANDER PWS,602,AK2130156,0.007900000000000,2010.0000000,Y,-2477660.0000000,4177310.0000000
194,AK2130172,662.000000000000000,1,AK,02,Alaska,261.313832993000005,19,Alaska Region,YAKUTAT PWS,603,AK2130172,0.540000000000000,2010.0000000,Y,-2621220.0000000,4621310.0000000
195,AK2130596,442.000000000000000,1,AK,02,Alaska,92.114339152200003,19,Alaska Region,Gustavus CDP Water Filling Station,604,AK2130596,0.000000000000000,2010.0000000,Y,-2450540.0000000,4414220.0000000
196,AK2210906,291826.000000000000000,1,AK,02,Alaska,4476.289557500000228,19,Alaska Region,MOA MUNICIPALITY OF ANCHORAGE,0, ,0.000000000000000,0.0000000, ,-3057720.0000000,5042700.0000000
197,AK2211952,220.000000000000000,1, , , ,32.116100367000001,19,Alaska Region,WHITTIER WATER SYSTEM,605,AK2211952,0.014100000000000,2010.0000000,Y,-3049180.0000000,4999360.0000000
198,AK2224109,8197.000000000000000,1,AK,02,Alaska,79.901216294799994,19,Alaska Region,WASILLA LACY LAINE SD,638,AK2224109,0.000000000000000,2010.0000000,Y,-3044280.0000000,5097080.0000000
199,AK2224646,41583.000000000000000,6,AK,02,Alaska,720.231952471000000,19,Alaska Region,WASILLA WATER SYSTEM,647,AK2224646,0.690000000000000,2010.0000000,Y,-3051830.0000000,5094690.0000000
200,AK2225032,876.000000000000000,1,AK,02,Alaska,77.137682639800005,19,Alaska Region,TALKEETNA WATER SYSTEM,648,AK2225032,0.000000000000000,2010.0000000,Y,-3044070.0000000,5169130.0000000
201,AK2225281,529.000000000000000,1,AK,02,Alaska,399.005867889000001,19,Alaska Region,PT MACKENZIE CORRECTIONAL FARM,649,AK2225281,0.000000000000000,2010.0000000,Y,-3093130.0000000,5092520.0000000
202,AK2226020,5937.000000000000000,1,AK,02,Alaska,13.127221228100000,19,Alaska Region,PALMER WATER SYSTEM,652,AK2226020,0.749500000000000,2010.0000000,Y,-3031230.0000000,5082580.0000000
203,AK2240286,78.000000000000000,1,AK,02,Alaska,91.956407890799994,19,Alaska Region,Primrose CDP Water Filling Station,668,AK2240286,0.000000000000000,2010.0000000,Y,-3108150.0000000,4984530.0000000
204,AK2240448,7100.000000000000000,1,AK,02,Alaska,81.331014580300007,19,Alaska Region,KENAI WATER SYSTEM,669,AK2240448,1.092000000000000,2010.0000000,Y,-3192900.0000000,5064570.0000000
205,AK2240456,1156.000000000000000,1,AK,02,Alaska,109.808633545000006,19,Alaska Region,HOMER WATER SYSTEM,670,AK2240456,0.000000000000000,2010.0000000,Y,-3259030.0000000,5004200.0000000
206,AK2240464,254.000000000000000,1,AK,02,Alaska,20.317174834799999,19,Alaska Region,NANWALEK,671,AK2240464,0.000000000000000,2010.0000000,Y,-3297850.0000000,4984940.0000000
207,AK2240472,171.000000000000000,1,AK,02,Alaska,177.055436689000004,19,Alaska Region,TYONEK WATER SYSTEM,672,AK2240472,0.014900000000000,2010.0000000,Y,-3171430.0000000,5112510.0000000
208,AK2240498,177.000000000000000,1,AK,02,Alaska,15.012780913500000,19,Alaska Region,PORT GRAHAM,673,AK2240498,0.000000000000000,2010.0000000,Y,-3294200.0000000,4983850.0000000
209,AK2240707,165.000000000000000,1,AK,02,Alaska,46.716982964700001,19,Alaska Region,SELDOVIA WATER SYSTEM,675,AK2240707,0.000000000000000,2010.0000000,Y,-3274950.0000000,4984230.0000000
210,AK2240757,2693.000000000000000,1, , , ,40.284941039400003,19,Alaska Region,SEWARD,676,AK2240757,0.194600000000000,2010.0000000,Y,-3123910.0000000,4966440.0000000
211,AK2241054,14035.000000000000000,3,AK,02,Alaska,245.543136785999991,19,Alaska Region,SOLDOTNA,680,AK2241054,0.000000000000000,2010.0000000,Y,-3195280.0000000,5054510.0000000
212,AK2241648,318.000000000000000,1,AK,02,Alaska,90.248002266100002,19,Alaska Region,NIKOLAEVSK COMMUNITY WATER SYSTEM,684,AK2241648,0.000000000000000,2010.0000000,Y,-3253980.0000000,5016450.0000000
213,AK2250011,6130.000000000000000,1,AK,02,Alaska,10.898878168700000,19,Alaska Region,KODIAK WATER SYSTEM,695,AK2250011,4.545800000000000,2010.0000000,Y,-3411720.0000000,4872250.0000000
214,AK2250037,71.000000000000000,1,AK,02,Alaska,20.080089841300001,19,Alaska Region,AKHIOK,0, ,0.000000000000000,0.0000000, ,-3557820.0000000,4866440.0000000
215,AK2250045,194.000000000000000,1,AK,02,Alaska,12.104316708800001,19,Alaska Region,PORT LIONS,696,AK2250045,0.069300000000000,2010.0000000,Y,-3431600.0000000,4896330.0000000
216,AK2250053,161.000000000000000,1,AK,02,Alaska,13.455261819400000,19,Alaska Region,OUZINKIE WATER SYSTEM,697,AK2250053,0.014200000000000,2010.0000000,Y,-3407530.0000000,4885370.0000000
217,AK2250061,218.000000000000000,1,AK,02,Alaska,42.074728640499998,19,Alaska Region,OLD HARBOR,698,AK2250061,0.015000000000000,2010.0000000,Y,-3494230.0000000,4856380.0000000
218,AK2250087,37.000000000000000,1,AK,02,Alaska,146.923562737999987,19,Alaska Region,KARLUK WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-3526120.0000000,4924090.0000000
219,AK2250126,1301.000000000000000,1,AK,02,Alaska,65.235885264700002,19,Alaska Region,USCG STATION KODIAK,699,AK2250126,0.148100000000000,2010.0000000,Y,-3421810.0000000,4872840.0000000
220,AK2250134,87.000000000000000,1, , , ,9.551771535520000,19,Alaska Region,LARSEN BAY WATER SYSTEM,700,AK2250134,0.000000000000000,2010.0000000,Y,-3511370.0000000,4908810.0000000
221,AK2260032,74.000000000000000,1,AK,02,Alaska,59.169092105700003,19,Alaska Region,TWIN HILLS WATER SYSTEM,701,AK2260032,0.005300000000000,2010.0000000,Y,-3735810.0000000,5275180.0000000
222,AK2260040,209.000000000000000,1,AK,02,Alaska,43.356514509299998,19,Alaska Region,KOLIGANEK WATER SYSTEM,702,AK2260040,0.001000000000000,2010.0000000,Y,-3547090.0000000,5206590.0000000
223,AK2260058,61.000000000000000,1,AK,02,Alaska,27.618924137499999,19,Alaska Region,ATKA,703,AK2260058,0.006800000000000,2010.0000000,Y,-4905090.0000000,5380530.0000000
224,AK2260066,190.000000000000000,1,AK,02,Alaska,22.011114402299999,19,Alaska Region,NEWHALEN,704,AK2260066,0.013500000000000,2010.0000000,Y,-3428350.0000000,5124130.0000000
225,AK2260074,102.000000000000000,1,AK,02,Alaska,91.325220161299995,19,Alaska Region,SAINT GEORGE WATER SYSTEM,705,AK2260074,0.009600000000000,2010.0000000,Y,-4353820.0000000,5480860.0000000
226,AK2260163,568.000000000000000,1,AK,02,Alaska,4.871530739980000,19,Alaska Region,PILOT STATION WATER SYSTEM,708,AK2260163,0.024000000000000,2010.0000000,Y,-3677160.0000000,5596630.0000000
227,AK2260197,2329.000000000000000,1,AK,02,Alaska,84.103192490799998,19,Alaska Region,DILLINGHAM WATER SYSTEM,709,AK2260197,0.079500000000000,2010.0000000,Y,-3652150.0000000,5205730.0000000
228,AK2260202,62.000000000000000,1,AK,02,Alaska,9.677994066249999,19,Alaska Region,CLARKS POINT WATER SYSTEM,710,AK2260202,0.000700000000000,2010.0000000,Y,-3665000.0000000,5186770.0000000
229,AK2260228,91.000000000000000,1,AK,02,Alaska,28.017720014399998,19,Alaska Region,CHIGNIK BAY WATER SYSTEM,711,AK2260228,0.003600000000000,2010.0000000,Y,-3818950.0000000,4974840.0000000
230,AK2260244,938.000000000000000,1,AK,02,Alaska,62.586099056499997,19,Alaska Region,KING COVE,0, ,0.000000000000000,0.0000000, ,-4100240.0000000,5037200.0000000
231,AK2260252,1027.000000000000000,1, , , ,171.292247546999988,19,Alaska Region,AKUTAN,712,AK2260252,0.005600000000000,2010.0000000,Y,-4340190.0000000,5116100.0000000
232,AK2260260,164.000000000000000,1,AK,02,Alaska,18.229122169600000,19,Alaska Region,NONDALTON,713,AK2260260,0.000000000000000,2010.0000000,Y,-3412250.0000000,5142720.0000000
233,AK2260278,18.000000000000000,1,AK,02,Alaska,325.957404042999997,19,Alaska Region,NIKOLSKI VILLAGE,714,AK2260278,0.002300000000000,2010.0000000,Y,-4581000.0000000,5168090.0000000
234,AK2260286,479.000000000000000,1,AK,02,Alaska,116.637816779999994,19,Alaska Region,SAINT PAUL WATER SYSTEM,715,AK2260286,0.036800000000000,2010.0000000,Y,-4341230.0000000,5552040.0000000
235,AK2260294,976.000000000000000,1,AK,02,Alaska,19.799308389400000,19,Alaska Region,SAND POINT WATER SYSTEM,716,AK2260294,0.209400000000000,2010.0000000,Y,-3991860.0000000,4980040.0000000
236,AK2260309,4376.000000000000000,1,AK,02,Alaska,272.233091896000019,19,Alaska Region,UNALASKA WATER SYSTEM,717,AK2260309,0.010000000000000,2010.0000000,Y,-4399760.0000000,5134260.0000000
237,AK2260333,544.000000000000000,1,AK,02,Alaska,211.989302699999996,19,Alaska Region,SOUTH NAKNEK WATER SYSTEM,719,AK2260333,0.000000000000000,2010.0000000,Y,-3586260.0000000,5120670.0000000
238,AK2260359,113.000000000000000,1,AK,02,Alaska,28.066823427500001,19,Alaska Region,PERRYVILLE WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-3881750.0000000,4974960.0000000
239,AK2260367,510.000000000000000,1,AK,02,Alaska,93.123232581899998,19,Alaska Region,NEW STUYAHOK WATER SYSTEM,720,AK2260367,0.034600000000000,2010.0000000,Y,-3562670.0000000,5190880.0000000
240,AK2260414,108.000000000000000,1,AK,02,Alaska,142.372844589000010,19,Alaska Region,COLD BAY,721,AK2260414,0.005300000000000,2010.0000000,Y,-4114960.0000000,5065950.0000000
241,AK2260503,374.000000000000000,1,AK,02,Alaska,437.912649855999973,19,Alaska Region,USAF KING SALMON,722,AK2260503,0.000000000000000,2010.0000000,Y,-3567580.0000000,5102510.0000000
242,AK2260595,326.000000000000000,1,AK,02,Alaska,101.034559380000005,19,Alaska Region,ADAK UTILITIES,723,AK2260595,0.012500000000000,2010.0000000,Y,-5046140.0000000,5481680.0000000
243,AK2260804,52.000000000000000,1,AK,02,Alaska,485.455159150999975,19,Alaska Region,NELSON LAGOON WATER SYSTEM,724,AK2260804,0.005000000000000,2010.0000000,Y,-4008270.0000000,5067680.0000000
